"ALHAMABRA",2
"ALHAMBRA",1533
"ALICE",339
"ALICEVILLE",24
"ALIEF",33
"ALINE",3
"ALIQUIPPA",268
"ALISA",1
"ALISO",725
"ALISTERVILLE",11
"ALKOL",2
"ALLAGASH",4
"ALLAKAKET",4
"ALLAMUCHY",18
"ALLANTOWN",1
"ALLARDT",7
"ALLAS",1
"ALLEDONIA",4
"ALLEGAN",190
"ALLEGANY",123
"ALLEK",1
"ALLEMAN",6
"ALLEMANDS",9
"ALLEN",2939
"ALLENDALE",262
"ALLENHURST",38
"ALLENSPARK",12
"ALLENSTOWN",21
"ALLENSVILLE",2
"ALLENTON",26
"ALLENTOWN",3358
"ALLENTWON",2
"ALLENWOOD",50
"ALLERTON",2
"ALLEYTON",4
"ALLIANCE",685
"ALLIS",896
"ALLISON",459
"ALLISONIA",2
"ALLISTER",3
"ALLLISON",1
"ALLO",1
"ALLONS",1
"ALLOSTON",1
"ALLOUEZ",8
"ALLOWAY",6
"ALLPORT",4
"ALLSION",2
"ALLSTON",320
"ALLTUS",1
"ALLYN",17
"ALMA",523
"ALMADEN",2
"ALMANOR",12
"ALMENA",8
"ALMIRA",2
"ALMO",13
"ALMOND",19
"ALMONT",45
"ALMONTE",2
"ALMYRA",4
"ALNA",5
"ALOHA",295
"ALOT",1
"ALPAHRETTA",1
"ALPARAISO",2
"ALPAUGH",1
"ALPENA",366
"ALPHA",31
"ALPHANETTA",3
"ALPHARETTA",2724
"ALPHERETTA",2
"ALPHORETTA",1
"ALPIN",17
"ALPINE",433
"ALPLAUS",2
"ALRINGTON",1
"ALSEA",10
"ALSIP",112
"ALSTEAD",13
"ALSTON",1
"ALSTYNE",87
"ALSWORTH",2
"ALTA",1438
"ALTADENA",495
"ALTAMAHAW",1
"ALTAMONT",167
"ALTAMONTE",1689
"ALTANTA",19
"ALTANTIC",1
"ALTASAN",1
"ALTAVILLE",7
"ALTAVISTA",39
"ALTDENA",1
"ALTHA",8
"ALTHEIMER",2
"ALTMAR",10
"ALTMONTESPRINGS",1
"ALTO",4732
"ALTOMONTE",1
"ALTON",888
"ALTONA",12
"ALTOOA",1
"ALTOON",2
"ALTOONA",1414
"ALTOONS",2
"ALTOS",923
"ALTOUNA",2
"ALTU",2
"ALTURA",4
"ALTURAS",71
"ALTUS",311
"ALUM",24
"ALVA",119
"ALVADA",3
"ALVARADO",53
"ALVATON",39
"ALVIN",229
"ALVISO",13
"ALVO",4
"ALVORD",17
"ALVORDTON",1
"ALVY",1
"AMADO",9
"AMAGANSETT",26
"AMALIE",32
"AMANA",28
"AMANDA",25
"AMANT",17
"AMARAC",2
"AMARGOSA",15
"AMARILLA",25
"AMARILLO",2943
"AMASA",2
"AMAWALK",33
"AMAZONIA",2
"AMBER",5
"AMBERG",3
"AMBLER",434
"AMBOY",636
"AMBRIDGE",91
"AMBROSE",7
"AMC",235
"AMELIA",211
"AMENIA",25
"AMERICA",27
"AMERICAN",714
"AMERICUS",365
"AMERSTDAM",2
"AMERY",103
"AMES",704
"AMESBURY",316
"AMESVILLE",5
"AMGELES",1
"AMHEARST",1
"AMHERST",3338
"AMHERSTDALE",2
"AMHERT",2
"AMHEUST",1
"AMHURST",4
"AMIGO",2
"AMILTY",1
"AMISSVILLE",20
"AMISTAD",3
"AMITE",167
"AMITTYVILLE",1
"AMITY",46
"AMITYVILLE",675
"AMMA",4
"AMMON",225
"AMO",2
"AMORET",2
"AMORY",185
"AMSTERDAM",465
"AMSTON",37
"AMTIYVILLE",2
"AMWELL",1
"AMYTIVILLE",1
"AN",4
"ANA",4699
"ANABEL",1
"ANACOCO",13
"ANACONDA",157
"ANACORTES",432
"ANACOSTIA",1
"ANADARKO",100
"ANAGELES",2
"ANAHEIM",4659
"ANAHIEM",5
"ANAHOLA",7
"ANAHUAC",39
"ANAKTUVUK",1
"ANALOMINK",5
"ANAMOOSE",3
"ANAMOSA",69
"ANANHEIM",2
"ANAPOLIS",2
"ANASCO",278
"ANASW",1
"ANAWALT",1
"ANCH",4
"ANCHIRAGE",1
"ANCHOR",15
"ANCHORAGE",7134
"ANCHORVILLE",2
"ANCHROAGE",1
"ANCORA",4
"ANCRAM",3
"ANCRAMDALE",2
"AND",65
"ANDALE",12
"ANDALUSIA",234
"ANDERSEN",5
"ANDERSON",2195
"ANDERSONVILLE",21
"ANDES",24
"ANDOVER",2198
"ANDOVOR",3
"ANDREAS",129
"ANDREW",2
"ANDREW'S",1
"ANDREWS",427
"ANELES",1
"ANENTURA",1
"ANETA",4
"ANEVILLE",1
"ANGB",11
"ANGEL",59
"ANGELE",4
"ANGELELS",1
"ANGELES",41817
"ANGELESA",1
"ANGELESE",2
"ANGELICA",10
"ANGELO",1005
"ANGELS",75
"ANGELSES",2
"ANGELTON",5
"ANGELUS",3
"ANGHORAGE",1
"ANGIE",20
"ANGIER",118
"ANGLEES",2
"ANGLES",13
"ANGLETON",271
"ANGOLA",309
"ANGOON",10
"ANGORA",5
"ANGUILLA",1
"ANGUS",2
"ANGWIN",36
"ANIAK",21
"ANIHORAGE",1
"ANIMAS",38
"ANIONIA",2
"ANITA",13
"ANITGO",1
"ANITOCH",3
"ANIWA",5
"ANKENY",578
"ANKORAGE",3
"ANMOORE",9
"ANN",6935
"ANNA",256
"ANNABELLA",6
"ANNADALE",8
"ANNANDALE",1211
"ANNANDALE-ON-HUDSON",3
"ANNANDAUE",1
"ANNANDDALE",1
"ANNANPOLIS",2
"ANNAPOLIS",2241
"ANNARBOR",4
"ANNAWAN",13
"ANNE",98
"ANNEX",4
"ANNISTON",754
"ANNNAPOLIS",2
"ANNNISTON",2
"ANNONDALE",1
"ANNPOLIS",2
"ANNVILLE",104
"ANOKA",300
"ANRAMDALE",1
"ANSELMO",303
"ANSGAR",33
"ANSLEY",4
"ANSON",55
"ANSONIA",171
"ANSONVILLE",8
"ANSTED",31
"ANTELOPE",169
"ANTHEM",393
"ANTHENS",2
"ANTHNOY",1
"ANTHON",11
"ANTHONHY",1
"ANTHONY",371
"ANTIER",2
"ANTIGO",145
"ANTIMONY",1
"ANTIOCH",1760
"ANTIONIO",1
"ANTLANTA",1
"ANTLER",2
"ANTLERS",165
"ANTOINE",1
"ANTON",6
"ANTONIO",24570
"ANTONIOP",1
"ANTONIOT",4
"ANTONITO",13
"ANTONO",3
"ANTRIM",17
"ANTWERP",46
"ANYWHERE",1
"ANZA",25
"AP",26
"APACHE",438
"APALACHICOLA",49
"APALACHIN",114
"APARTMENT",1
"APASO",2
"APEX",873
"APF",1
"APG",9
"APISON",24
"APLINGTON",11
"APO",3520
"APO,AE",2
"APO-",1
"APO-AP",1
"APOAE",5
"APOLL",1
"APOLLO",307
"APOPKA",906
"APPALACHIA",14
"APPALCHIA",1
"APPLE",1552
"APPLEGATE",23
"APPLETON",1744
"APPLEVALLEY",1
"APPLING",32
"APPOMATTOX",81
"APRK",1
"APTOS",551
"APULIA",3
"AQOURA",2
"AQUA",16
"AQUADA",3
"AQUADILLA",8
"AQUADILLO",1
"AQUASCO",3
"AQUASHICOLA",4
"AQUEBOGUE",55
"AQUILLA",6
"AQUINNAH",8
"AR",5
"ARAB",112
"ARABI",37
"ARACADIA",2
"ARACATA",1
"ARACIBO",1
"ARANSAS",122
"ARAPAHO",7
"ARAPAHOE",36
"ARARAT",6
"ARB",18
"ARBER",1
"ARBO",1
"ARBOR",6873
"ARBOUR",8
"ARBPR",1
"ARBUCKLE",8
"ARBUTUS",23
"ARC",20
"ARCADE",54
"ARCADIA",2244
"ARCANUM",40
"ARCARDIA",2
"ARCATA",431
"ARCCIBO",2
"ARCDALE",1
"ARCEIBO",1
"ARCHBALD",51
"ARCHBOLD",99
"ARCHDALE",127
"ARCHER",44
"ARCHIE",17
"ARCO",26
"ARCOLA",37
"ARCTIC",4
"ARCUTA",1
"ARDARA",2
"ARDEN",447
"ARDMORE",1282
"ARDOCH",2
"ARDRMORE",1
"ARDSELY",2
"ARDSLEY",339
"ARDSLEY-ON-HUDSON",2
"AREA",1
"AREABO",1
"ARECIBO",1668
"ARECILA",1
"AREEIBO",1
"AREICBO",1
"ARENA",22
"ARENAS",5
"ARENDTSVILLE",5
"ARETESIA",1
"ARETNA",1
"ARGENTA",6
"ARGILLITE",3
"ARGO",2
"ARGONIA",5
"ARGONNE",2
"ARGOS",20
"ARGUSVILLE",3
"ARGYL",52
"ARGYLE",156
"ARIEL",62
"ARIMO",1
"ARINGTON",1
"ARIPEKA",1
"ARISTES",2
"ARITON",6
"ARIVACA",9
"ARIZONA",50
"ARK",2
"ARKADELPHIA",260
"ARKANSAS",142
"ARKANSAW",4
"ARKDALE",1
"ARKOMA",7
"ARKON",2
"ARKPORT",17
"ARLEE",22
"ARLETA",147
"ARLEY",8
"ARLIE",1
"ARLIGINTON",2
"ARLINGOTN",4
"ARLINGTON",13044
"ARLINTON",1
"ARLINTONG",2
"ARLONGTON",2
"ARM",45
"ARMA",21
"ARMADA",46
"ARMAGH",7
"ARMINGTON",2
"ARMONA",6
"ARMONK",187
"ARMOREL",4
"ARMOUR",17
"ARMSTRONG",28
"ARMUCHEE",9
"ARMY",151
"ARNAUDVILLE",52
"ARNEGARD",4
"ARNETT",5
"ARNOLD",667
"ARNOLDS",1
"ARNOLDSBURG",2
"ARNOLDSVILLE",5
"AROBR",4
"ARODA",4
"AROMA",1
"AROMAS",14
"ARONA",1
"ARP",17
"ARPIN",10
"ARRADA",2
"ARRECIBO",1
"ARRIBA",2
"ARRINGTON",10
"ARROW",1527
"ARROWHEAD",128
"ARROWSIC",5
"ARROWSMITH",4
"ARROYO",684
"ARSENAL",55
"ARTESIA",532
"ARTESIAL",1
"ARTHUR",660
"ARTHURDALE",5
"ARTLINTON",1
"ARTS",2
"ARUADA",2
"ARUNDEL",42
"ARUNGTON",2
"ARVADA",1493
"ARVERNE",201
"ARVILLA",2
"ARVIN",22
"ARVONIA",1
"ARY",6
"ASAF",2
"ASAN",2
"ASBURY",189
"ASCUTNEY",7
"ASH",436
"ASHALND",1
"ASHAWAY",8
"ASHBURHAM",1
"ASHBURN",952
"ASHBURNHAM",69
"ASHBY",83
"ASHCAMP",1
"ASHDOWN",79
"ASHEBORO",647
"ASHER",10
"ASHERVILLE",5
"ASHEVILE",2
"ASHEVILLE",4428
"ASHEVLLE",2
"ASHFIELD",23
"ASHFLAT",4
"ASHFORD",78
"ASHKUM",2
"ASHLADN",2
"ASHLAND",3558
"ASHLEVILLE",2
"ASHLEY",78
"ASHLSND",1
"ASHMORE",10
"ASHTABALA",1
"ASHTABULA",607
"ASHTABULAR",1
"ASHTON",79
"ASHVILLE",141
"ASHWAUBENON",18
"ASKOV",4
"ASLAND",1
"ASOTIN",11
"ASPEN",245
"ASPERMONT",24
"ASPERS",5
"ASPINWALL",72
"ASSARIA",6
"ASSONET",48
"ASSUMPTION",16
"ASTABULA",2
"ASTATULA",7
"ASTIN",1
"ASTON",228
"ASTONIA",1
"ASTOR",3
"ASTORIA",2890
"ASTRIA",1
"ATANTA",1
"ATASCADEN",2
"ATASCADERO",547
"ATASCOCITA",20
"ATASCOSA",14
"ATCHISON",200
"ATCO",95
"ATGLEN",9
"ATHELSTANE",6
"ATHEN",3
"ATHENA",9
"ATHENO",2
"ATHENS",3874
"ATHERTON",90
"ATHOL",158
"ATHYN",9
"ATKA",1
"ATKINS",42
"ATKINSON",366
"ATL",5
"ATLALNTA",1
"ATLANAT",2
"ATLANDA",1
"ATLANT",1
"ATLANTA",22421
"ATLANTIC",893
"ATLANTIS",307
"ATLANYA",1
"ATLASBURG",13
"ATLATA",1
"ATLLANTA",1
"ATLO",1
"ATMORE",114
"ATNONIO",1
"ATO",1
"ATOKA",305
"ATOONA",1
"ATTALLA",44
"ATTAMONT",2
"ATTAMONTE",2
"ATTAPULGUS",2
"ATTEBORO",2
"ATTERBURY",4
"ATTICA",160
"ATTLE",1
"ATTLEBORO",935
"ATTLEVORO",2
"ATTOONA",2
"ATWATER",238
"ATWOOD",56
"AU",39
"AUBERRY",20
"AUBGUSTA",1
"AUBREY",82
"AUBUN",2
"AUBURN",5565
"AUBURNDALE",392
"AUBURNHILLS",1
"AUBURNTOWN",2
"AUBUURN",1
"AUDALUSIA",1
"AUDOBON",2
"AUDUBON",268
"AUGUST",1
"AUGUSTA",5284
"AUGUSTINE",2333
"AUKE",20
"AUKUM",2
"AULANDER",36
"AULT",14
"AUMSVILLE",34
"AUORA",1
"AURBURN",2
"AURELIA",11
"AUROA",1
"AURORA",8649
"AURORO",1
"AUROROA",3
"AUROURA",1
"AUSABLE",3
"AUSITN",2
"AUSTCEE",1
"AUSTELL",687
"AUSTEN",1
"AUSTERLITZ",1
"AUSTIN",18463
"AUSTINBURG",16
"AUSTINTOWN",288
"AUSTINVILLE",5
"AUTAUGAVILLE",11
"AUTIN",1
"AUTORREY",1
"AUTRY",1
"AUTRYVILLE",7
"AUWATOSA",2
"AUXBURY",2
"AUXIER",9
"AUXVASSE",13
"AVA",86
"AVALON",70
"AVAWAM",2
"AVE",27
"AVECIBO",2
"AVELLA",17
"AVENAL",67
"AVENEL",171
"AVENIDA",2
"AVENTUA",1
"AVENTURA",1476
"AVENUE",9
"AVERA",1
"AVERILL",88
"AVERY",9
"AVILA",20
"AVILLA",23
"AVINGER",7
"AVIS",23
"AVISTON",22
"AVL",1
"AVOCA",118
"AVODALE",1
"AVON",2418
"AVONDAALE",1
"AVONDALE",1075
"AVONLAKE",2
"AVONMORE",11
"AWAY",3
"AWENDAW",16
"AXE",218
"AXIS",10
"AXSON",1
"AXTELL",19
"AXTON",21
"AYDEN",84
"AYDLETT",2
"AYER",127
"AYLETT",30
"AYNOR",38
"AYR",49
"AZ",2
"AZALEA",2
"AZLE",178
"AZTEC",111
"AZUSA",361
"B",455
"B'HAM",2
"B-HAM",1
"B.H",1
"B;UFF",1
"BA",1
"BABB",3
"BABBITT",10
"BABERTON",1
"BABRBERTON",2
"BABSON",31
"BABYLON",1598
"BABYLOND",1
"BABYLONG",1
"BABYON",2
"BACAVILLE",1
"BACH",1
"BACKER",1
"BACKUS",11
"BACLIFF",26
"BACO",1
"BACONTON",8
"BACOVA",2
"BAD",218
"BADEN",121
"BADER",1
"BADGER",5
"BADIN",20
"BAECH",2
"BAETO",2
"BAEVERTON",1
"BAGDAD",11
"BAGGS",10
"BAGLEY",63
"BAHAMA",43
"BAIBRIDGE",1
"BAILEY",88
"BAILEYS",17
"BAILEYTON",4
"BAILEYVILLE",32
"BAIN",19
"BAINBRIDGE",889
"BAINVILLE",2
"BAIRD",13
"BAIROA",2
"BAITING",25
"BAJA",1496
"BAJADERO",34
"BAJO",3
"BAKER",520
"BAKERFIELD",13
"BAKERN",1
"BAKERSFEILD",2
"BAKERSFIECA",1
"BAKERSFIELD",5552
"BAKERSIFELD",1
"BAKERSTOWN",6
"BAKERSVILLE",49
"BAKERTON",1
"BAKESFIELD",5
"BAKESRSFIELD",1
"BAKRESFIELD",1
"BAKRSFIELD",2
"BAL",41
"BALA",961
"BALACYNWYD",2
"BALATON",11
"BALBOA",50
"BALCH",65
"BALCONES",7
"BALD",38
"BALDINSVILLE",1
"BALDUOIN",2
"BALDWIN",1735
"BALDWINE",1
"BALDWINPARK",1
"BALDWINSVILLE",545
"BALDWINVILLE",42
"BALDWYN",62
"BALERA",1
"BALESVILLE",1
"BALIMORE",2
"BALITIMORE",3
"BALITMORE",13
"BALL",101
"BALLARD",5
"BALLEAIR",1
"BALLENTIN",1
"BALLENTINE",10
"BALLINGER",46
"BALLSTON",516
"BALLWIN",796
"BALLY",6
"BALMORHEA",2
"BALSAM",37
"BALSTON",2
"BALT",6
"BALTIC",29
"BALTIMIORE",2
"BALTIMMORE",1
"BALTIMOE",2
"BALTIMOR",1
"BALTIMORE",20265
"BALTIMRE",1
"BALTIMROE",1
"BALTINE",2
"BALTINORE",1
"BALTIOMRE",1
"BALTMORE",4
"BALTO",53
"BALTOMORE",2
"BALWIN",3
"BALWINSVILLE",2
"BAMBERG",99
"BAML",1
"BANAS",1
"BANCROFT",33
"BANDANA",2
"BANDERA",77
"BANDON",122
"BANDSTOWN",3
"BANEBERRY",4
"BANGALORE",1
"BANGO",2
"BANGOR",1891
"BANGS",19
"BANK",1002
"BANKS",32
"BANNER",77
"BANNING",265
"BANNISTER",2
"BANNOCKBURN",93
"BANOS",226
"BANQUETE",2
"BANTA",2
"BANTAM",29
"BAR",1077
"BARABOO",216
"BARAGA",16
"BARATARIA",4
"BARBA",2
"BARBAR",1
"BARBARA",3728
"BARBERTON",371
"BARBETON",1
"BARBOURSFILLE",2
"BARBOURSVILE",4
"BARBOURSVILLE",316
"BARBOURVILLE",164
"BARBURVILLE",1
"BARCELOENTA",1
"BARCELOLNETA",1
"BARCELONETA",315
"BARCLAY",1
"BARCO",9
"BARDENTON",2
"BARDONIA",110
"BARDSTOWN",363
"BARDWELL",28
"BAREFOOT",24
"BARGERSVILLE",35
"BARHAMSVILLE",4
"BARING",7
"BARIUM",2
"BARK",20
"BARKER",30
"BARKHAMSTED",17
"BARKSDALE",79
"BARKSDALEAFB",1
"BARKUS",1
"BARLETT",4
"BARLEY",1
"BARLING",72
"BARLOW",21
"BARNARD",8
"BARNARDINO",2
"BARNARDSVILLE",15
"BARNEGAT",197
"BARNES",7
"BARNESVILLE",286
"BARNET",9
"BARNETT",2
"BARNEVELD",90
"BARNEY",3
"BARNHART",36
"BARNHILL",1
"BARNSBORO",2
"BARNSDALL",19
"BARNSTABLE",130
"BARNSTEAD",21
"BARNUM",14
"BARNWELL",117
"BARODA",7
"BARQUE",1
"BARR",4
"BARRACKS",88
"BARRACKVILLE",4
"BARRANQUITA",1
"BARRANQUITAS",227
"BARRANYUITAS",1
"BARRANYUTAS",1
"BARRE",1148
"BARREL",67
"BARRELL",2
"BARREN",3
"BARRETT",11
"BARRIGADA",28
"BARRINGTON",1854
"BARRON",42
"BARRONETT",1
"BARROW",68
"BARRREL",1
"BARRRINGTON",1
"BARRY",16
"BARRYTON",3
"BARRYTOWN",1
"BARRYVILLE",7
"BARSTOW",296
"BART",12
"BARTELSO",13
"BARTLESVILLE",762
"BARTLETT",1207
"BARTLEY",1
"BARTO",30
"BARTON",51
"BARTONSVILLE",40
"BARTONVILLE",86
"BARTOW",286
"BARTOWN",2
"BARTP",2
"BARTTESVILLE",1
"BAS",1
"BASALT",174
"BASCOM",11
"BASE",552
"BASEHOR",67
"BASILE",33
"BASIN",47
"BASKERVILLE",1
"BASKIN",4
"BASKING",523
"BASOM",5
"BASROP",1
"BASS",10
"BASSETT",76
"BASSFIELD",22
"BASTIAN",14
"BASTROP",594
"BASYE",1
"BAT",4
"BATAN",2
"BATAVIA",1238
"BATCHELOR",11
"BATEBURG-LEESVILLE",2
"BATES",12
"BATESBURG",43
"BATESBURG-LEESVILLE",33
"BATESLAND",3
"BATESVILE",1
"BATESVILL",1
"BATESVILLE",962
"BATH",637
"BATHS",2
"BATIMORE",2
"BATLESVILLE",1
"BATLIMORE",1
"BATON",7569
"BATONROUGE",3
"BATRE",15
"BATROP",2
"BATSON",3
"BATTE",1
"BATTIEST",5
"BATTLE",1813
"BATTLEBORO",23
"BATTLEFIELD",31
"BATTLEMENT",3
"BATTLEMOUNTAIN",2
"BATTLEVIEW",1
"BATVILLE",1
"BAUDETTE",28
"BAUSMAN",2
"BAUTISTA",28
"BAUXITE",18
"BAVARIA",3
"BAXLEY",145
"BAXTER",307
"BAY",10833
"BAYA,MON",1
"BAYAMIN",4
"BAYAMION",1
"BAYAMOM",2
"BAYAMON",4412
"BAYANON",1
"BAYARD",60
"BAYAREON",1
"BAYBORO",48
"BAYCITY",1
"BAYFIELD",142
"BAYMINETT",1
"BAYMON",1
"BAYNTON",1
"BAYOMON",3
"BAYONE",1
"BAYONET",31
"BAYONNE",897
"BAYONUE",1
"BAYOU",65
"BAYPINES",9
"BAYPOINT",1
"BAYPORT",218
"BAYS",316
"BAYSHORE",60
"BAYSIDE",2051
"BAYSWATER",1
"BAYTON",1
"BAYTOWN",990
"BAYVIEW",12
"BAYVILLE",302
"BCH",290
"BEA",4
"BEAC",7
"BEACG",2
"BEACH",68878
"BEACHHAVEN",2
"BEACHWOOD",1618
"BEACK",1
"BEACON",249
"BEALE",44
"BEALETON",19
"BEALLSVILLE",17
"BEALS",3
"BEALTON",2
"BEAN",29
"BEAR",1075
"BEARDEN",20
"BEARDSTOWM",2
"BEARDSTOWN",73
"BEARLAKE",3
"BEARSVILLE",18
"BEASLEY",3
"BEATRICE",252
"BEATTIE",2
"BEATTY",8
"BEATTYVILLE",88
"BEATYVILLE",1
"BEAUFORD",1
"BEAUFORT",1053
"BEAUMONT",2629
"BEAUX",2
"BEAVER",1387
"BEAVERCREEK",991
"BEAVERDALE",2
"BEAVERDAM",19
"BEAVERON",1
"BEAVERTON",2336
"BEAVERTOWN",10
"BEAVERVILLE",2
"BEAVFORT",1
"BEAYTYVILLE",1
"BECH",1
"BECHTELSVILLE",17
"BECIDA",3
"BECKELY",3
"BECKEMEYER",2
"BECKER",66
"BECKET",14
"BECKLEY",966
"BECKLY",1
"BECKVILLE",6
"BECKWOURTH",2
"BEDDEFORD",1
"BEDFORD",4730
"BEDFORDQ",1
"BEDFORN",1
"BEDIAS",7
"BEDIN",2
"BEDMINSTER",168
"BEDS",1
"BEE",124
"BEEBE",85
"BEECH",144
"BEECHER",69
"BEECHGROVE",4
"BEECHHURST",44
"BEECHMONT",7
"BEECHWOOD",3
"BEEMER",7
"BEERSHEBA",1
"BEESLEYS",3
"BEEVILLE",193
"BEFORD",4
"BEGGS",27
"BEHEL",1
"BEHTESDA",3
"BEIBER",1
"BEILINGHAM",1
"BEJOU",2
"BEL",1474
"BEL-AIR",3
"BELAGO",5
"BELAIR",7
"BELCAMP",88
"BELCHER",6
"BELCHERTOWN",211
"BELCOURT",83
"BELDEN",51
"BELDENVILLE",5
